"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","1","1","1","538","1","57.5","1.12","0.56","0.09","0.47000000000000003","11","1","42426","3147179","20131026"
"2","2","2","3","681","1","192.0","7.58","3.58","0.32","3.68","11","1","138068","2838293","20131026"
"2","1","2","3","681","1","3000.0","98.44","63.92","3.68","30.84","11","1","228992","3226966","20131026"
"2","1","1","1","681","1","60.0","1.01","0.58","0.09","0.34","11","1","192290","3189587","20131026"
"2","1","2","2","656","2","95.4","2.7","1.18","0.16","1.3599999999999999","11","1","191842","3191299","20131026"
"2","1","1","1","681","3","132.5","2.95","1.28","0.23","1.44","11","1","23915","3314943","20131026"
"2","2","2","2","1","5","468.0","13.24","6.91","0.79","5.54","11","1","174623","2808166","20131026"
"2","1","2","3","708","1","309.37","10.84","6.22","0.42","4.2","11","1","79399","2979253","20131026"
"2","2","1","1","714","1","12.0","0.22","0.12","0.01","0.09","11","1","201264","3195304","20131026"
"2","2","2","2","578","1","100.0","3.8200000000000003","1.3","0.17","2.35","11","1","121403","2849501","20131026"
"2","2","2","3","681","1","1082.0","36.02","20.12","1.38","14.52","11","1","94580","3309526","20131026"
"2","1","1","1","681","4","1012.0","18.93","9.82","1.3","7.8100000000000005","11","1","101129","3128875","20131026"
"2","1","2","2","336","6","2329.41","44.26","41.66","2.92","-0.32","11","1","176368","3186013","20131026"
"2","2","2","3","578","1","373.0","10.82","6.94","0.54","3.34","11","1","69355","3255196","20131026"
"2","2","1","1","656","1","70.0","1.75","0.7000000000000001","0.02","1.03","11","1","172921","2896730","20131026"
"2","1","2","2","578","1","150.0","5.43","1.8599999999999999","0.2","3.37","11","1","93462","3257612","20131026"
"2","1","1","1","681","6","292.34","6.73","2.22","0.48","4.03","11","1","94601","3306736","20131026"
"2","1","2","2","681","2","76.0","2.7","0.9400000000000001","0.13","1.63","11","1","165457","2965646","20131026"
"2","1","1","1","578","1","31.0","0.54","0.30000000000000004","0.06","0.18","11","1","141796","3121069","20131026"
"2","2","2","3","681","1","74.2","2.48","1.4","0.18","0.9","11","1","219655","3268062","20131026"
"2","1","1","1","681","5","334.85","6.09","1.9","0.5","3.69","11","1","84934","3017206","20131026"
"2","1","1","1","372","4","194.08","1.8399999999999999","1.48","0.32","0.04","11","1","166723","3244021","20131026"
"2","2","1","1","578","5","160.0","2.25","1.28","0.06","0.91","11","1","148099","3054606","20131026"
"2","2","2","2","681","1","36.87","1.16","0.48","0.09","0.59","11","1","204176","2958371","20131026"
"2","2","1","1","681","2","89.0","1.88","0.89","0.03","0.96","11","1","156106","3293896","20131026"
"2","1","1","1","578","3","41.4","0.76","0.4","0.11","0.25","11","1","112813","2855761","20131026"
"2","2","2","3","712","1","700.0","26.1","13.0","1.05","12.05","11","1","188957","3196600","20131026"
"2","1","1","1","599","18","185.9","3.2","1.06","0.61","1.53","11","1","212068","2878080","20131026"
"2","2","2","2","656","1","30.0","1.01","0.39","0.08","0.54","11","1","150699","2883595","20131026"
"2","1","2","2","714","3","140.0","4.32","1.74","0.23","2.35","11","1","43815","2979739","20131026"
"2","1","1","1","681","5","340.6","5.73","3.31","0.52","1.9","11","1","51234","3244436","20131026"
"2","2","2","2","537","1","60.0","2.1","0.78","0.12","1.2","11","1","91324","3201069","20131026"
"2","1","2","2","708","3","188.0","5.08","3.5","0.29","1.29","11","1","128810","3003666","20131026"
"2","2","2","2","619","9","259.34","6.73","3.48","0.72","2.5300000000000002","11","1","223333","3169569","20131026"
"2","1","2","3","1","1","295.0","10.48","5.92","0.4","4.16","11","1","118236","2926463","20131026"
"2","1","2","2","578","1","92.2","2.42","1.1400000000000001","0.13","1.15","11","1","60599","3083465","20131026"
"2","1","2","2","578","2","84.0","2.86","1.37","0.14","1.35","11","1","219931","3115160","20131026"
"2","2","1","1","681","6","171.4","2.87","1.71","0.07","1.09","11","1","93186","3255860","20131026"
"2","1","1","1","656","2","490.0","8.52","4.75","0.63","3.14","11","1","164891","2899583","20131026"
"2","1","2","2","1","1","485.0","13.58","9.02","0.6000000000000001","3.96","11","1","182935","2922480","20131026"
"2","1","1","1","372","7","388.97","3.71","2.96","0.61","0.14","11","1","28987","3243015","20131026"
"2","1","2","2","578","1","28.5","1.08","0.53","0.06","0.49","11","1","74306","3125944","20131026"
"2","1","1","1","656","1","12.0","0.23","0.12","0.04","0.07","11","1","106983","2894173","20131026"
"2","1","2","2","578","1","59.0","1.73","0.87","0.09","0.77","11","1","44753","2839583","20131026"
"2","2","2","3","708","1","346.33","13.52","6.44","0.5","6.58","11","1","194649","3255096","20131026"
"2","1","2","2","681","1","0.04","0.0","0.0","0.02","-0.02","11","1","157578","2984132","20131026"
"2","1","1","1","656","4","181.6","3.37","1.76","0.31","1.3","11","1","15557","3199690","20131026"
"2","2","1","1","681","8","317.6","5.99","3.18","0.11","2.7","11","1","120668","2907423","20131026"
"2","2","2","2","681","2","41.99","1.43","0.62","0.14","0.67","11","1","192383","2884292","20131026"
"2","1","1","1","681","1","400.0","6.72","3.88","0.5","2.34","11","1","26028","3038127","20131026"
"2","1","1","1","578","3","295.2","5.58","2.87","0.42","2.29","11","1","84616","3134886","20131026"
"2","2","2","3","431","1","158.29","5.72","2.96","0.36","2.4","11","1","203178","3323992","20131026"
"2","1","2","2","714","1","46.5","1.47","0.58","0.08","0.81","11","1","179751","2922287","20131026"
"2","1","1","1","712","10","349.3","5.42","3.38","0.63","1.4100000000000001","11","1","224729","2827374","20131026"
"2","2","1","1","578","34","1208.14","15.15","9.66","0.44","5.05","11","1","150929","3055595","20131026"
"2","1","1","1","552","19","969.69","14.07","9.41","1.56","3.1","11","1","59432","3146202","20131026"
"2","1","2","3","619","3","1530.2","35.04","30.04","2.02","2.98","11","1","210726","3213220","20131026"
"2","2","2","2","713","1","25.0","0.66","0.19","0.08","0.39","11","1","70714","2945633","20131026"
"2","1","1","1","392","1","71.0","1.19","0.4","0.11","0.68","11","1","41822","3326223","20131026"
"2","2","2","2","552","2","312.0","5.93","5.84","0.46","-0.37","11","1","19075","3163554","20131026"
"2","2","1","1","714","3","63.9","1.07","0.64","0.03","0.4","11","1","165180","3297504","20131026"
"2","1","2","3","578","2","184.45","7.18","2.61","0.31","4.26","11","1","211817","3093852","20131026"
"2","1","2","3","1","18","9987.91","251.87","170.55","13.47","67.85","11","1","226842","3238513","20131026"
"2","1","2","3","656","1","310.0","12.63","5.34","0.45","6.84","11","1","81417","3023948","20131026"
"2","2","2","3","681","1","148.5","4.86","2.76","0.26","1.8399999999999999","11","1","150232","3237512","20131026"
"2","1","2","2","656","1","39.0","1.15","0.48","0.07","0.6000000000000001","11","1","323956","3032194","20131026"
"2","2","1","1","708","2","12.6","0.23","0.06","0.01","0.16","11","1","190115","3284897","20131026"
"2","2","1","1","578","1","34.0","0.68","0.29","0.01","0.38","11","1","24770","3101393","20131026"
"2","2","1","1","578","2","60.0","1.09","0.6000000000000001","0.02","0.47000000000000003","11","1","209328","3075124","20131026"
"2","2","2","2","71","133","6284.5","78.53","77.34","16.54","-15.35","11","1","61394","3048791","20131026"
"2","2","2","3","726","3","2068.7","74.7","38.49","2.88","33.33","11","1","188317","2921023","20131026"
"2","2","2","2","656","5","553.34","13.83","9.04","0.9","3.89","11","1","157845","3032891","20131026"
"2","1","2","2","656","2","46.0","1.4","0.47000000000000003","0.1","0.8300000000000001","11","1","194677","3049414","20131026"
"2","8","2","2","578","1","110.04","2.42","1.1","0.22","1.1","11","1","52542","3100007","20131026"
"2","2","2","2","578","1","137.5","4.1","1.79","0.21","2.1","11","1","74842","2958535","20131026"
"2","1","1","1","578","29","795.75","14.65","7.72","1.58","5.35","11","1","142803","3091353","20131026"
"2","1","1","1","656","2","132.56","2.25","1.29","0.2","0.76","11","1","77055","3312787","20131026"
"2","1","2","3","681","1","559.7","19.2","6.88","0.72","11.6","11","1","194879","3249196","20131026"
"2","2","2","3","681","3","220.5","7.96","4.1","0.54","3.32","11","1","35208","3236662","20131026"
"2","1","2","3","712","1","1900.0","57.2","30.22","2.32","24.66","11","1","155696","3304049","20131026"
"2","2","1","1","681","7","191.8","3.75","1.92","0.08","1.75","11","1","100706","2876949","20131026"
"2","1","2","2","392","22","937.43","18.74","8.01","1.5899999999999999","9.14","11","1","183188","3330641","20131026"
"2","1","2","2","713","6","54.5","1.6800000000000002","0.63","0.18","0.87","11","1","196304","3215093","20131026"
"2","1","1","1","628","1","14.0","0.25","0.14","0.04","0.07","11","1","48397","2822961","20131026"
"2","2","1","1","681","3","87.3","1.71","0.87","0.04","0.8","11","1","210126","3212509","20131026"
"2","1","2","2","1","2","352.0","9.96","4.36","0.46","5.14","11","1","45763","2810039","20131026"
"2","2","1","1","84","16","2077.33","36.56","20.77","0.5","15.29","11","1","53847","2990380","20131026"
"2","2","1","1","619","8","761.0","9.21","7.61","0.2","1.4","11","1","61427","3228479","20131026"
"2","2","1","1","713","4","92.1","1.54","0.46","0.04","1.04","11","1","12254","2946507","20131026"
"2","2","2","2","681","1","5.5","0.18","0.07","0.05","0.06","11","1","115064","2881395","20131026"
"2","2","2","3","578","1","220.0","7.24","4.08","0.44","2.7199999999999998","11","1","90405","3074326","20131026"
"2","2","1","1","1","4","1024.18","16.38","10.24","0.22","5.92","11","1","36010","2821142","20131026"
"2","1","2","3","656","2","135.0","4.88","2.14","0.24","2.5","11","1","206510","2908653","20131026"
"2","1","1","1","578","8","569.36","10.47","5.53","0.85","4.09","11","1","36241","3114322","20131026"
"2","1","1","1","681","2","293.0","5.39","2.84","0.39","2.16","11","1","87105","2866858","20131026"
"2","1","2","2","619","88","5511.81","105.87","75.53","8.48","21.86","11","1","131963","3180120","20131026"
"2","2","1","1","578","1","18.96","0.45","0.16","0.01","0.28","11","1","199115","2935237","20131026"
"2","2","1","1","714","1","2.0","0.04","0.02","0.01","0.01","11","1","20289","3202140","20131026"
"2","1","2","2","681","4","103.33","2.69","0.87","0.21","1.6099999999999999","11","1","130935","2902633","20131026"
"2","2","1","1","552","6","113.1","2.05","0.9","0.06","1.09","11","1","155180","3163260","20131026"
"2","2","1","1","578","1","465.0","9.67","4.65","0.1","4.92","11","1","135605","2838291","20131026"
"2","1","1","1","392","5","123.56","2.29","1.2","0.25","0.84","11","1","226350","3330443","20131026"
"2","1","1","1","392","2","278.0","6.31","2.7","0.38","3.23","11","1","166487","3325524","20131026"
"2","2","1","1","681","8","1211.0","20.34","12.11","0.28","7.95","11","1","114025","2850028","20131026"
"2","2","2","2","656","1","404.75","11.45","5.26","0.53","5.66","11","1","25525","2889041","20131026"
"2","2","2","2","714","1","756.0","23.36","9.83","0.9500000000000001","12.58","11","1","72110","2904952","20131026"
"2","2","1","1","99","67","4812.6","67.39","48.13","1.34","17.92","11","1","66073","3230342","20131026"
"2","1","1","1","628","2","359.0","5.03","3.49","0.48","1.06","11","1","186199","2826036","20131026"
"2","1","1","1","681","5","206.01","4.03","2.0","0.35000000000000003","1.6800000000000002","11","1","33806","3284147","20131026"
"2","2","2","2","71","284","25966.16","324.74","313.05","44.02","-32.33","11","1","130689","3051923","20131026"
"2","1","2","2","713","1","65.0","1.8399999999999999","1.21","0.1","0.53","11","1","72257","2960825","20131026"
"2","1","2","2","578","1","37.5","1.22","0.32","0.07","0.8300000000000001","11","1","28519","3065757","20131026"
"2","1","2","3","578","1","517.9","20.7","8.25","0.75","11.7","11","1","39357","3122345","20131026"
"2","2","2","2","578","1","560.5","15.13","7.29","0.72","7.12","11","1","24234","2934938","20131026"
"2","1","2","3","578","1","1105.0","43.08","22.2","1.38","19.5","11","1","161122","2961770","20131026"
"2","2","1","1","681","2","114.62","2.1","1.15","0.03","0.92","11","1","70683","3015470","20131026"
"2","1","1","1","656","1","45.0","1.01","0.34","0.08","0.59","11","1","58078","3224941","20131026"
"2","2","1","1","681","1","61.7","1.1400000000000001","0.62","0.02","0.5","11","1","45716","3011774","20131026"
"2","2","1","1","1","5","227.63","4.41","2.2800000000000002","0.07","2.06","11","1","151925","3023030","20131026"
"2","2","2","2","83","62","3254.98","57.03","42.55","6.71","7.77","11","1","58307","3289807","20131026"
"2","1","2","3","714","1","100.0","3.62","1.6","0.16","1.8599999999999999","11","1","119974","3217727","20131026"
"2","1","2","2","619","3","166.93","3.59","2.21","0.26","1.12","11","1","194887","3237306","20131026"
"2","2","2","2","656","2","125.0","3.37","1.63","0.24","1.5","11","1","165837","3053595","20131026"
"2","2","2","3","1","4","1165.8","38.26","21.67","1.8","14.79","11","1","174623","2808824","20131026"
"2","1","2","2","1","14","378.19","7.5600000000000005","4.78","0.75","2.03","11","1","48883","3236968","20131026"
"2","2","1","1","81","7","211.08","2.32","1.69","0.08","0.55","11","1","194224","3050102","20131026"
"2","2","1","1","656","1","26.0","0.59","0.26","0.01","0.32","11","1","117389","2810878","20131026"
"2","2","1","1","656","1","10.0","0.23","0.30000000000000004","0.01","-0.08","11","1","61681","2822792","20131026"
"2","2","2","3","681","4","5307.2","176.76","98.7","6.9","71.16","11","1","186798","2815207","20131026"
"2","1","1","1","538","3","73.4","1.18","0.71","0.16","0.31","11","1","65988","3145948","20131026"
"2","2","2","2","578","6","126.06","4.29","2.24","0.42","1.63","11","1","80662","3105296","20131026"
"2","2","1","1","697","1","63.0","1.33","0.63","0.02","0.68","11","1","191241","3274764","20131026"
"2","2","2","2","681","1","30.5","0.8","0.23","0.08","0.49","11","1","61278","3213267","20131026"
"2","2","1","1","708","1","25.0","0.48","0.13","0.01","0.34","11","1","173813","3261096","20131026"
"2","2","2","2","681","2","54.5","1.43","0.41000000000000003","0.16","0.86","11","1","20030","2929450","20131026"
"2","1","2","2","681","3","581.26","19.01","6.36","0.77","11.88","11","1","80742","2894181","20131026"
"2","2","1","1","681","1","25.0","0.59","0.25","0.01","0.33","11","1","92810","3237765","20131026"
"2","1","2","2","681","3","669.75","18.96","12.46","0.86","5.64","11","1","162941","2913968","20131026"
"2","1","1","1","578","1","39.0","0.78","0.38","0.07","0.33","11","1","83339","3070419","20131026"
"2","2","2","2","578","2","46.0","1.5899999999999999","0.6000000000000001","0.15","0.84","11","1","187591","2846450","20131026"
"2","2","1","1","656","13","147.5","2.7","0.74","0.11","1.85","11","1","50573","2885005","20131026"
"2","2","1","1","681","1","11.0","0.25","0.09","0.01","0.15","11","1","215828","3319594","20131026"
"2","2","2","2","681","2","121.8","3.85","1.58","0.24","2.03","11","1","196600","3306150","20131026"
"2","1","2","2","690","2","45.0","1.33","0.6000000000000001","0.1","0.63","11","1","45187","2964446","20131026"
"2","2","2","2","553","2","86.8","2.26","1.65","0.2","0.41000000000000003","11","1","115573","3195855","20131026"
"2","2","1","1","656","3","235.8","4.83","2.0","0.06","2.77","11","1","82826","2882678","20131026"
"2","2","2","2","578","2","42.5","1.45","0.55","0.14","0.76","11","1","202299","3125578","20131026"
"2","1","1","1","619","3","676.8","7.44","6.57","0.88","-0.01","11","1","13927","3184759","20131026"
"2","1","1","1","713","2","112.0","2.49","1.09","0.18","1.22","11","1","34416","2943194","20131026"
"2","1","1","1","712","1","35.07","0.59","0.2","0.06","0.33","11","1","196990","3262447","20131026"
"2","2","1","1","609","4","155.25","2.7199999999999998","0.78","0.05","1.8900000000000001","11","1","136451","2906879","20131026"
"2","1","1","1","392","7","83.75","1.52","0.48","0.25","0.79","11","1","87634","3329511","20131026"
"2","1","2","2","84","1","11.0","0.34","0.09","0.03","0.22","11","1","65938","3247738","20131026"
"2","2","1","1","726","1","7.0","0.12","0.07","0.01","0.04","11","1","213496","2815884","20131026"
"2","1","1","1","681","9","493.3","9.34","4.79","0.78","3.77","11","1","153120","3303387","20131026"
"2","2","2","2","656","3","58.3","1.69","0.44","0.21","1.04","11","1","55706","3032990","20131026"
"2","2","1","1","681","1","45.0","0.78","0.45","0.01","0.32","11","1","106269","2973262","20131026"
"2","1","1","1","681","6","144.1","2.6","0.8200000000000001","0.30000000000000004","1.48","11","1","52193","2858205","20131026"
"2","1","1","1","84","2","100.01","1.3599999999999999","0.76","0.16","0.44","11","1","75703","2967332","20131026"
"2","2","2","3","697","2","1200.0","34.32","4.2","1.98","28.14","11","1","109459","3271406","20131026"
"2","2","1","1","1","5","130.0","2.49","0.65","0.06","1.78","11","1","37007","2929774","20131026"
"2","2","1","1","431","1","41.0","0.73","0.41000000000000003","0.01","0.31","11","1","149181","3326624","20131026"
"2","1","2","3","599","1","212.5","8.06","3.66","0.30000000000000004","4.1","11","1","108934","2921856","20131026"
"2","2","2","2","548","51","2591.48","50.6","30.92","5.42","14.26","11","1","210424","3145969","20131026"
"2","1","1","1","578","4","245.0","5.03","2.37","0.38","2.2800000000000002","11","1","84354","3105309","20131026"
"2","2","1","1","1","5","185.63","3.15","1.8599999999999999","0.07","1.22","11","1","157696","2906842","20131026"
"2","2","1","1","681","1","28.0","0.47000000000000003","0.28","0.01","0.18","11","1","199196","3016180","20131026"
"2","2","1","1","656","1","19.14","0.36","0.1","0.01","0.25","11","1","75151","2902053","20131026"
"2","2","2","2","713","3","135.0","3.11","2.07","0.30000000000000004","0.74","11","1","111924","2929729","20131026"
"2","1","2","2","392","5","167.65","5.28","1.44","0.30000000000000004","3.54","11","1","27435","3331679","20131026"
"2","2","1","1","578","1","26.2","0.5700000000000001","0.26","0.01","0.30000000000000004","11","1","124271","3131754","20131026"
"2","1","1","1","681","2","876.0","14.71","8.5","1.09","5.12","11","1","219191","2928838","20131026"
"2","1","2","2","681","2","280.0","8.88","5.21","0.38","3.29","11","1","168429","3002631","20131026"
"2","2","2","2","578","18","1273.77","39.99","17.37","2.35","20.27","11","1","200290","3112506","20131026"
"2","1","1","1","713","30","1288.05","23.74","12.49","2.18","9.07","11","1","190062","2961567","20131026"
"2","2","2","2","578","2","74.8","2.2","0.56","0.18","1.46","11","1","114336","3094346","20131026"
"2","1","2","2","726","1","12.0","0.34","0.15","0.04","0.15","11","1","123455","2829297","20131026"
"2","1","2","2","708","1","12.08","0.42","0.13","0.04","0.25","11","1","179254","2992603","20131026"
