"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","2","1","1","578","4","270.5","4.06","2.3","0.08","1.6800000000000002","11","1","179853","15623772","20150207"
"2","1","1","1","714","2","90.0","1.62","0.87","0.15","0.6000000000000001","11","1","321710","15865688","20150207"
"2","8","2","2","578","1","286.98","7.03","3.73","0.5700000000000001","2.73","11","1","121206","15600977","20150207"
"2","1","1","1","537","1","149.7","3.07","1.45","0.2","1.42","11","1","70819","15357645","20150207"
"2","2","2","2","99","13","405.85","7.59","1.78","1.08","4.73","11","1","144809","15286714","20150207"
"2","1","2","2","547","3","196.73","5.31","2.48","0.30000000000000004","2.5300000000000002","11","1","147136","15987350","20150207"
"2","2","1","1","578","15","1645.76","23.03","13.99","0.41000000000000003","8.63","11","1","224546","15655759","20150207"
"2","1","2","2","578","3","212.65","6.42","3.32","0.32","2.7800000000000002","11","1","75382","15590407","20150207"
"2","1","1","1","578","1","44.95","0.65","0.44","0.07","0.14","11","1","153150","15622555","20150207"
"2","2","2","2","588","4","709.0","14.54","12.75","1.04","0.75","11","1","85140","15277952","20150207"
"2","2","1","1","712","1","8.5","0.29","0.09","0.01","0.19","11","1","25592","15454488","20150207"
"2","2","2","2","681","1","35.0","1.19","0.46","0.09","0.64","11","1","34027","15285676","20150207"
"2","2","1","1","578","3","47.5","0.81","0.48","0.03","0.30000000000000004","11","1","79831","15595653","20150207"
"2","1","1","1","81","54","5129.91","61.55","39.66","7.25","14.64","11","1","22567","15722464","20150207"
"2","2","2","2","555","2","378.9","10.99","4.93","0.55","5.51","11","1","137633","15394617","20150207"
"2","2","1","1","656","3","213.4","3.73","1.81","0.06","1.8599999999999999","11","1","187876","15181598","20150207"
"2","2","1","1","84","2","618.43","7.74","3.93","3.83","-0.02","11","1","137630","15229997","20150207"
"2","2","1","1","708","16","280.83","4.94","1.4","0.15","3.39","11","1","213315","15763505","20150207"
"2","2","2","3","578","1","115.0","3.66","2.14","0.22","1.3","11","1","187006","15599094","20150207"
"2","1","1","1","531","17","865.76","12.98","6.58","1.3900000000000001","5.01","11","1","187508","15270705","20150207"
"2","1","1","1","578","1","91.2","1.62","1.0","0.13","0.49","11","1","49799","15463086","20150207"
"2","2","2","2","547","27","2360.83","53.14","37.77","4.07","11.3","11","1","202235","15971770","20150207"
"2","1","1","1","537","1","324.0","5.22","3.14","0.41000000000000003","1.67","11","1","23452","15806716","20150207"
"2","2","1","1","681","8","173.31","3.2800000000000002","1.73","0.08","1.47","11","1","222499","15218836","20150207"
"2","1","1","1","484","8","315.39","4.55","3.06","0.54","0.9500000000000001","11","1","77763","15382634","20150207"
"2","2","2","3","355","14","9863.25","167.64","183.47","13.85","-29.68","11","1","155873","15488804","20150207"
"2","2","2","4","578","2","2150.0","73.44","45.98","3.54","23.92","11","1","15659","15988452","20150207"
"2","2","1","1","712","3","396.8","6.35","3.37","0.09","2.89","11","1","115012","16084020","20150207"
"2","1","1","1","120","7","79.22","1.32","0.45","0.24","0.63","11","1","158347","15129626","20150207"
"2","2","2","3","272","7","822.17","18.31","15.43","1.75","1.13","11","1","62016","15685545","20150207"
"2","1","2","3","578","1","260.0","6.5","4.45","0.4","1.65","11","1","213479","15293897","20150207"
"2","1","1","1","656","1","85.0","1.19","0.8200000000000001","0.12","0.25","11","1","130867","15895375","20150207"
"2","2","1","1","547","1","980.0","14.7","9.8","0.2","4.7","11","1","160837","15987380","20150207"
"2","1","2","3","552","1","2000.0","74.4","34.41","2.46","37.53","11","1","16518","15527695","20150207"
"2","2","2","3","656","1","169.0","5.54","3.22","0.30000000000000004","2.02","11","1","149845","16023780","20150207"
"2","2","1","1","552","3","210.0","4.41","2.1","0.06","2.25","11","1","223588","15512449","20150207"
"2","1","2","3","578","1","245.84","6.92","4.96","0.36","1.6","11","1","130815","15909275","20150207"
"2","1","2","2","431","1","35.9","1.09","0.45","0.06","0.58","11","1","173889","15160050","20150207"
"2","2","1","1","578","4","274.82","4.99","2.2","0.08","2.71","11","1","197605","15582506","20150207"
"2","2","2","2","579","4","1197.63","21.32","15.86","1.62","3.84","11","1","207301","15971689","20150207"
"2","1","1","1","690","1","46.0","0.85","0.45","0.08","0.32","11","1","39793","15807069","20150207"
"2","2","2","2","578","2","99.8","3.35","1.3","0.21","1.8399999999999999","11","1","109734","15621839","20150207"
"2","2","1","1","272","2","156.32","1.82","1.56","0.04","0.22","11","1","141435","15693321","20150207"
"2","1","1","1","681","1","84.0","1.69","0.92","0.12","0.65","11","1","76514","15264043","20150207"
"2","2","2","3","552","3","2250.0","53.52","41.86","3.13","8.53","11","1","25816","15324987","20150207"
"2","2","1","1","697","1","40.0","0.72","0.34","0.01","0.37","11","1","87025","15240570","20150207"
"2","8","2","2","71","1","16.06","0.19","0.14","0.03","0.02","11","1","104872","15715546","20150207"
"2","1","2","2","656","4","202.19","4.5600000000000005","2.55","0.32","1.69","11","1","48996","16037485","20150207"
"2","1","2","2","712","6","86.95","2.87","0.85","0.22","1.8","11","1","30538","15311646","20150207"
"2","2","1","1","1","34","1961.12","22.59","15.69","0.59","6.31","11","1","65114","15717097","20150207"
"2","2","2","4","336","1","1260.0","28.27","26.95","1.98","-0.66","11","1","154129","15480045","20150207"
"2","1","1","1","656","8","608.98","7.61","5.9","0.9","0.81","11","1","92554","15883268","20150207"
"2","2","1","1","99","1","73.0","0.99","0.73","0.02","0.24","11","1","96541","15493172","20150207"
"2","1","2","2","355","1","1196.09","25.72","17.58","1.46","6.68","11","1","170427","15351156","20150207"
"2","1","2","2","552","15","1720.96","37.87","29.95","2.38","5.54","11","1","68837","15514726","20150207"
"2","2","2","3","656","1","235.0","9.1","4.38","0.38","4.34","11","1","207124","15954514","20150207"
"2","1","1","1","656","13","282.02","3.96","2.73","0.6000000000000001","0.63","11","1","142073","15205734","20150207"
"2","2","2","3","83","1","95.0","2.8200000000000003","1.77","0.24","0.81","11","1","214004","15418364","20150207"
"2","1","2","3","619","1","1600.0","39.2","22.1","2.0","15.1","11","1","201674","15254638","20150207"
"2","1","2","2","656","1","25.6","0.76","0.48","0.05","0.23","11","1","18604","15881949","20150207"
"2","2","2","3","578","1","175.0","5.24","3.32","0.30000000000000004","1.62","11","1","86156","15618474","20150207"
"2","2","2","2","656","14","481.2","10.1","4.94","1.21","3.95","11","1","84499","15212932","20150207"
"1","1","2","4","1","1","708.64","9.8501","15.7318","1.10760432","-6.9893043200000005","1","1","102661","15152524","20150207"
"2","2","2","2","656","1","47.4","1.23","0.45","0.1","0.68","11","1","90698","15950843","20150207"
"2","2","1","1","708","2","54.99","0.74","0.55","0.02","0.17","11","1","212651","15791882","20150207"
"2","2","2","2","578","2","25.5","0.8","0.33","0.12","0.35000000000000003","11","1","226944","16011872","20150207"
"2","2","1","1","578","10","1310.91","15.09","10.49","0.32","4.28","11","1","36119","15495853","20150207"
"2","2","2","2","538","8","302.7","7.59","3.94","0.73","2.92","11","1","90705","15517858","20150207"
"2","2","2","2","708","5","199.9","5.26","1.5","0.47000000000000003","3.29","11","1","21262","15784426","20150207"
"2","1","1","1","578","1","39.99","0.54","0.39","0.07","0.08","11","1","192663","15621923","20150207"
"5","1","2","3","2049","8","2227.25","0.0","0.0","0.0","0.0","2","2","351285","16113150","20150207"
"2","2","2","3","656","1","102.15","3.68","1.9","0.22","1.56","11","1","48071","15882249","20150207"
"2","2","1","1","552","3","148.0","2.89","1.48","0.05","1.3599999999999999","11","1","101749","15532966","20150207"
"2","1","2","3","272","5","551.21","13.51","9.42","0.96","3.13","11","1","233242","15691851","20150207"
"2","1","2","2","555","21","723.99","13.01","12.66","1.3","-0.9500000000000001","11","1","126973","15388304","20150207"
"2","1","2","3","656","3","730.35","28.12","13.72","1.12","13.28","11","1","136039","15208186","20150207"
"2","1","1","1","579","1","1251.9","21.66","13.77","1.52","6.37","11","1","77172","15346600","20150207"
"2","2","1","1","272","16","1003.75","11.68","10.04","0.29","1.35","11","1","33774","15692655","20150207"
"2","1","1","1","681","2","190.5","3.6","1.85","0.27","1.48","11","1","96090","15193370","20150207"
"2","2","2","2","681","2","79.8","2.14","0.6000000000000001","0.19","1.35","11","1","32662","15562818","20150207"
"2","2","2","2","579","4","172.65","3.44","2.26","0.39","0.79","11","1","208235","15263790","20150207"
"2","1","2","2","537","6","1583.77","41.98","23.12","2.02","16.84","11","1","223465","15831457","20150207"
"2","1","1","1","544","13","850.99","15.14","8.26","1.29","5.59","11","1","81509","15567681","20150207"
"2","2","2","2","1","1","30.0","0.9","0.5700000000000001","0.08","0.25","11","1","114489","16028625","20150207"
"2","1","2","4","1","1","1074.05","38.1","23.9","1.5","12.7","11","1","37283","15314828","20150207"
"2","2","2","2","431","2","132.9","3.76","2.5300000000000002","0.25","0.98","11","1","92275","15163007","20150207"
"2","2","1","1","431","2","43.0","0.91","0.43","0.02","0.46","11","1","104131","15143403","20150207"
"2","1","1","1","553","3","28.0","0.37","0.28","0.1","-0.01","11","1","51839","15500449","20150207"
"2","1","1","1","618","1","50.0","0.75","0.38","0.08","0.29","11","1","16598","15380363","20150207"
"2","1","1","1","708","2","78.0","1.42","0.35000000000000003","0.13","0.9400000000000001","11","1","164120","15485259","20150207"
"2","2","1","1","553","3","203.4","3.45","1.73","0.06","1.6600000000000001","11","1","128573","15501063","20150207"
"2","1","2","3","66","1","399.9","7.98","7.2","0.6000000000000001","0.18","11","1","18546","15359720","20150207"
"2","2","1","1","578","1","17.05","0.29","0.09","0.01","0.19","11","1","56573","15631540","20150207"
"2","2","2","3","355","2","45000.0","1125.0","855.0","54.45","215.55","11","1","66971","15476828","20150207"
"2","2","2","3","272","3","385.22","9.45","7.16","0.9","1.3900000000000001","11","1","195777","15683192","20150207"
"2","1","2","3","578","1","229.5","9.08","3.94","0.32","4.82","11","1","23149","15596617","20150207"
"2","2","2","2","484","3","127.62","2.11","0.96","0.28","0.87","11","1","123404","15383818","20150207"
"2","2","2","3","431","1","93.7","3.08","1.74","0.2","1.1400000000000001","11","1","168958","15146469","20150207"
"2","1","2","2","708","1","189.0","4.73","3.02","0.25","1.46","11","1","213126","15773463","20150207"
"2","2","1","1","681","6","183.18","3.34","1.47","0.07","1.8","11","1","307977","15809426","20150207"
"2","2","2","4","71","4","1463.4","29.3","31.3","3.6","-5.6","11","1","36798","15711065","20150207"
"2","1","2","2","1","8","316.08","5.55","3.52","0.54","1.49","11","1","42946","15313305","20150207"
"2","1","1","1","272","11","613.4","7.74","5.95","0.97","0.8200000000000001","11","1","178330","15706954","20150207"
"2","2","1","1","714","13","895.57","14.78","7.16","0.25","7.37","11","1","75479","15224757","20150207"
"2","2","2","2","578","3","212.0","4.33","2.12","0.39","1.82","11","1","162448","15841018","20150207"
"2","2","2","2","1","3","6916.5","152.16","138.33","49.21","-35.38","11","1","123325","15175487","20150207"
"2","2","2","2","619","58","2300.62","31.99","10.12","5.39","16.48","11","1","72192","15500904","20150207"
"2","2","1","1","431","1","134.68","3.37","1.08","0.03","2.26","11","1","136636","15155153","20150207"
"2","1","2","2","714","9","150.74","3.0","1.42","0.36","1.22","11","1","27593","16075889","20150207"
"2","1","2","2","714","2","93.5","2.34","1.25","0.16","0.93","11","1","181459","15275501","20150207"
"2","2","2","2","537","1","23.75","0.8","0.31","0.07","0.42","11","1","227281","15454100","20150207"
"2","1","2","3","578","1","400.0","13.12","6.36","0.52","6.24","11","1","62325","15653448","20150207"
"2","1","2","2","681","41","1071.71","35.28","13.02","2.13","20.13","11","1","44776","15750899","20150207"
"2","2","2","2","548","12","944.48","24.55","12.86","1.6800000000000002","10.01","11","1","44382","15496398","20150207"
"2","2","2","3","708","1","191.14","4.68","3.56","0.32","0.8","11","1","155145","15483215","20150207"
"2","2","2","2","656","2","79.98","2.08","1.04","0.19","0.85","11","1","55911","15571949","20150207"
"2","1","2","2","656","1","120.0","3.6","2.23","0.16","1.21","11","1","46962","15732928","20150207"
"2","1","2","2","578","2","82.0","2.9699999999999998","1.02","0.14","1.81","11","1","163174","15648966","20150207"
"2","1","1","1","619","39","1848.24","10.93","8.32","3.02","-0.41000000000000003","11","1","17891","15228765","20150207"
"2","1","2","2","712","1","15.9","0.45","0.23","0.04","0.18","11","1","111331","15885846","20150207"
"2","1","2","2","1","10","603.6","13.58","9.88","0.93","2.77","11","1","20995","15970091","20150207"
"2","1","2","3","656","1","389.2","12.45","6.18","0.54","5.73","11","1","119965","15978491","20150207"
"2","2","2","2","552","1","201.7","4.44","2.62","0.29","1.53","11","1","195951","15554535","20150207"
"2","2","1","1","618","4","384.4","5.38","1.92","0.1","3.36","11","1","106881","15480228","20150207"
"2","2","2","3","656","1","223.7","5.37","4.17","0.39","0.81","11","1","68459","16038856","20150207"
"2","1","1","1","578","26","2185.75","37.15","21.33","5.52","10.3","11","1","148997","15423988","20150207"
"2","2","2","2","599","1","39.0","1.13","0.51","0.09","0.53","11","1","90368","16009807","20150207"
"2","1","1","1","431","1","36.0","0.5700000000000001","0.35000000000000003","0.06","0.16","11","1","67706","15161487","20150207"
"2","2","1","1","578","4","79.0","1.29","0.79","0.04","0.46","11","1","165884","15989509","20150207"
"2","2","1","1","537","1","36.0","0.96","0.36","0.01","0.59","11","1","14373","15970922","20150207"
"2","1","1","1","578","45","2728.72","35.51","20.74","4.2","10.57","11","1","135035","15841140","20150207"
"2","2","1","1","531","4","657.66","10.53","6.58","0.15","3.8","11","1","15582","15179218","20150207"
"2","1","2","2","578","3","250.7","8.64","3.8200000000000003","0.37","4.45","11","1","44530","15312037","20150207"
"2","1","1","1","578","1","75.61","1.02","0.43","0.11","0.48","11","1","55803","15894550","20150207"
"2","1","2","3","553","2","516.0","11.19","8.88","0.75","1.56","11","1","219394","15179083","20150207"
"2","2","1","1","272","3","670.39","3.06","2.01","0.15","0.9","11","1","161023","15664026","20150207"
"2","2","1","1","714","18","962.41","14.98","7.7","0.30000000000000004","6.98","11","1","31164","15955117","20150207"
"2","2","2","2","656","1","98.4","2.07","1.28","0.16","0.63","11","1","178181","16036817","20150207"
"2","2","2","2","712","7","290.96","5.83","4.39","0.66","0.78","11","1","173669","15460754","20150207"
"2","1","2","3","714","4","716.0","20.07","12.09","1.07","6.91","11","1","86077","15553347","20150207"
"2","1","1","1","656","2","240.0","4.32","2.33","0.33","1.6600000000000001","11","1","54779","15870094","20150207"
"2","1","1","1","738","103","2292.0","40.19","13.07","4.86","22.26","11","1","55567","16037346","20150207"
"2","1","1","1","632","1","70.0","1.3","0.68","0.1","0.52","11","1","150378","16031873","20150207"
"2","2","1","1","681","2","60.0","1.24","0.51","0.02","0.71","11","1","170707","15458964","20150207"
"2","1","2","3","578","1","1650.0","51.0","28.4","2.1","20.5","11","1","170027","15424335","20150207"
"2","2","1","1","578","5","422.9","7.77","4.23","0.11","3.43","11","1","59473","15595796","20150207"
"2","1","2","3","659","1","206.0","6.74","4.14","0.28","2.32","11","1","120822","15955505","20150207"
"2","2","2","2","555","2","83.0","1.9100000000000001","1.08","0.19","0.64","11","1","19815","15401422","20150207"
"2","1","2","2","579","14","1782.96","39.04","18.46","2.43","18.15","11","1","217540","16036273","20150207"
"2","1","1","1","708","26","403.48","6.07","3.92","1.01","1.1400000000000001","11","1","144390","15750973","20150207"
"2","1","2","2","484","4","126.03","2.59","2.2","0.24","0.15","11","1","32768","15394100","20150207"
"2","2","2","2","681","2","258.0","8.85","4.6","0.4","3.85","11","1","175755","15970625","20150207"
"2","2","2","3","656","3","439.0","11.22","8.16","0.8","2.26","11","1","97248","15882933","20150207"
"2","1","2","2","656","12","363.8","9.28","3.92","0.68","4.68","11","1","214139","16017678","20150207"
"2","1","2","2","681","3","124.5","3.27","2.05","0.21","1.01","11","1","22296","15939185","20150207"
"2","2","2","3","537","1","160.0","6.48","2.98","0.28","3.22","11","1","131985","16057347","20150207"
"2","1","1","1","656","9","364.5","6.63","3.54","0.62","2.47","11","1","210463","15871354","20150207"
"5","2","2","2","36211","2","132.16","0.0","0.0","0.0","0.0","27","2","345810","16101059","20150207"
"2","2","2","2","578","4","26.0","0.7000000000000001","0.37","0.21","0.12","11","1","110811","15667325","20150207"
"2","1","2","3","619","1","2088.0","52.2","33.2","2.54","16.46","11","1","111507","15424541","20150207"
"2","2","2","2","1","3","450.0","14.81","5.85","0.68","8.28","11","1","131806","15734404","20150207"
"2","2","1","1","537","1","38.0","0.76","0.38","0.01","0.37","11","1","44802","15436982","20150207"
"2","1","2","3","619","1","1179.8","27.1","20.3","1.5","5.3","11","1","14205","15463434","20150207"
"2","2","1","1","714","60","2668.6","30.93","21.35","0.88","8.7","11","1","198052","15227710","20150207"
"2","1","1","1","1","4","406.83","5.49","3.95","0.5700000000000001","0.97","11","1","43970","15916332","20150207"
"2","1","1","1","431","1","150.0","2.67","1.65","0.2","0.8200000000000001","11","1","25048","15172679","20150207"
"2","1","2","2","697","30","2360.25","66.09","38.29","3.43","24.37","11","1","125728","15244796","20150207"
"2","2","2","4","66","3","1404.66","30.94","27.88","3.26","-0.2","11","1","19537","15363294","20150207"
"2","1","2","3","81","8","1209.8","26.01","20.98","1.92","3.11","11","1","41651","15344603","20150207"
"2","2","1","1","537","3","274.94","5.5","2.34","0.07","3.09","11","1","223042","15189211","20150207"
"2","2","1","1","717","1","8.0","0.15","0.04","0.01","0.1","11","1","34463","15972323","20150207"
"2","1","2","2","81","30","1488.05","26.82","18.23","2.4","6.19","11","1","182754","15731893","20150207"
"2","2","1","1","547","25","1445.17","18.06","11.56","0.43","6.07","11","1","202235","15967678","20150207"
"2","1","1","1","578","6","288.74","4.04","2.19","0.47000000000000003","1.38","11","1","119144","15600413","20150207"
"2","2","1","1","578","10","161.4","2.89","0.81","0.09","1.99","11","1","38393","15588236","20150207"
"2","2","1","1","552","1","20.0","0.34","0.2","0.01","0.13","11","1","15998","15526581","20150207"
"2","1","2","2","681","2","280.0","8.88","4.52","0.37","3.99","11","1","21082","15420980","20150207"
"2","1","2","3","619","1","5747.0","133.32","115.5","7.02","10.8","11","1","182428","15491025","20150207"
"2","2","1","1","656","4","172.8","2.9","1.73","0.06","1.11","11","1","180293","15202820","20150207"
"2","1","1","1","681","2","160.0","3.37","1.55","0.23","1.5899999999999999","11","1","183061","15218157","20150207"
"2","1","2","2","555","11","659.1","15.16","8.87","1.02","5.27","11","1","80067","15404764","20150207"
"2","2","1","1","578","1","24.0","0.36","0.24","0.01","0.11","11","1","185903","15627806","20150207"
"2","1","1","1","336","5","256.3","4.62","1.46","0.41000000000000003","2.75","11","1","33132","15860441","20150207"
"2","1","2","2","1","120","8049.75","186.7","136.32","12.12","38.26","11","1","161813","15780971","20150207"
"2","2","1","1","712","9","540.4","10.27","5.4","0.16","4.71","11","1","83444","16069671","20150207"
"2","2","2","3","656","2","619.0","23.82","11.51","1.06","11.25","11","1","221849","15452902","20150207"
"2","1","2","2","619","1","29.9","0.55","0.56","0.06","-0.07","11","1","192461","15482729","20150207"
"2","2","1","1","548","3","403.4","8.63","3.43","0.1","5.1","11","1","83313","15407003","20150207"
"2","2","2","2","1","14","639.88","16.02","4.8100000000000005","1.4","9.81","11","1","150741","15398389","20150207"
"2","1","2","3","80","1","320.0","7.68","6.44","0.42","0.8200000000000001","11","1","85478","15907084","20150207"
"2","2","2","2","578","1","38.0","1.28","0.49","0.09","0.7000000000000001","11","1","73759","15429133","20150207"
"2","1","2","2","656","24","2680.72","58.98","39.05","3.71","16.22","11","1","126735","16018278","20150207"
"2","1","1","1","537","1","450.0","7.65","4.37","0.56","2.7199999999999998","11","1","213106","15451259","20150207"
"2","1","1","1","708","1","1169.0","21.63","11.34","1.42","8.87","11","1","25122","15775178","20150207"
"2","2","2","2","714","32","1497.19","35.92","20.0","3.25","12.67","11","1","160427","15958700","20150207"
"2","1","1","1","714","9","610.9","9.17","5.93","0.92","2.32","11","1","72234","15924905","20150207"
"2","1","1","1","552","25","1583.34","27.07","15.36","2.41","9.3","11","1","79555","15539239","20150207"
"2","1","2","4","578","1","155.97","4.0","3.5","0.4","0.1","11","1","192663","15618735","20150207"
"2","2","1","1","619","100","3462.88","27.71","10.39","1.28","16.04","11","1","75818","15501416","20150207"
"2","2","1","1","578","1","21.1","0.26","0.17","0.01","0.08","11","1","44347","15247444","20150207"
"2","1","1","1","579","1","1000.0","21.0","9.7","1.22","10.08","11","1","185779","15938515","20150207"
"2","2","2","2","578","10","97.45","2.46","0.73","0.5700000000000001","1.16","11","1","60441","15992946","20150207"
"2","1","2","2","656","1","170.0","3.4","2.7199999999999998","0.22","0.46","11","1","163153","15712161","20150207"
"2","2","1","1","578","1","80.0","1.54","0.8","0.02","0.72","11","1","64138","15427075","20150207"
"2","1","1","1","681","1","159.0","3.64","1.54","0.21","1.8900000000000001","11","1","204628","15463588","20150207"
"2","2","1","1","656","7","507.96","7.11","2.54","0.14","4.43","11","1","209491","15868179","20150207"
"2","1","2","2","578","17","737.0","18.43","10.46","1.23","6.74","11","1","126386","15577810","20150207"
"2","2","1","1","708","5","79.99","1.44","0.4","0.05","0.99","11","1","120469","15244131","20150207"
"2","2","1","1","656","41","1287.1","22.77","6.43","0.5","15.84","11","1","18454","15419606","20150207"
"2","2","1","1","578","1","15.0","0.28","0.13","0.01","0.14","11","1","122977","16005164","20150207"
"2","2","1","1","681","2","66.5","1.32","0.67","0.02","0.63","11","1","51892","15790150","20150207"
"2","2","2","2","548","3","749.88","16.5","14.03","1.03","1.44","11","1","209355","15407383","20150207"
"2","2","2","3","84","3","469.8","9.64","8.84","0.84","-0.04","11","1","77896","15817493","20150207"
"2","2","2","2","708","2","70.0","2.24","0.91","0.17","1.16","11","1","134632","15762526","20150207"
"2","1","2","2","712","1","180.0","5.67","2.23","0.24","3.2","11","1","170176","15312287","20150207"
"2","1","2","3","548","9","1345.4","47.1","23.59","2.12","21.39","11","1","123220","15559519","20150207"
"2","2","1","1","653","2","25.5","0.56","0.26","0.02","0.28","11","1","187908","16010591","20150207"
"2","2","2","2","272","3","57.75","1.1","0.8300000000000001","0.21","0.06","11","1","208500","15701017","20150207"
"2","2","2","2","681","1","5.5","0.14","0.06","0.05","0.03","11","1","38371","15214262","20150207"
"2","8","2","2","1","2","18.1","0.32","0.14","0.04","0.14","11","1","137854","15393855","20150207"
"2","2","1","1","656","1","674.0","12.27","6.74","0.14","5.39","11","1","206834","16031508","20150207"
"2","1","1","1","81","9","2043.16","24.52","17.7","2.63","4.19","11","1","175370","15462428","20150207"
"2","1","1","1","579","5","1312.16","16.14","14.73","1.6800000000000002","-0.27","11","1","159793","15946388","20150207"
"2","2","1","1","547","16","618.25","9.63","6.18","0.22","3.23","11","1","103918","16092927","20150207"
"2","2","1","1","578","1","46.0","1.0","0.14","0.01","0.85","11","1","113409","15431841","20150207"
"2","2","1","1","531","6","181.0","2.46","1.54","0.07","0.85","11","1","69920","15181281","20150207"
"2","1","1","1","578","43","3467.72","46.82","27.01","5.03","14.78","11","1","24042","15262204","20150207"
"2","1","1","1","578","1","450.0","10.22","4.37","0.56","5.29","11","1","15773","15634341","20150207"
"1","1","2","4","1","4","724.21","7.749","16.2223","1.13194023","-9.60524023","1","1","34732","15152231","20150207"
"2","1","1","1","1","2","557.35","9.47","5.41","0.71","3.35","11","1","159668","15808466","20150207"
"2","2","2","2","1","4","122.66","2.7","1.5899999999999999","0.33","0.78","11","1","36144","15837059","20150207"
"2","2","2","3","552","1","301.45","8.14","5.6","0.46","2.08","11","1","46184","15528804","20150207"
"2","2","2","2","272","4","1212.62","8.61","5.34","1.6400000000000001","1.63","11","1","163823","15680229","20150207"
"2","2","1","1","578","2","373.99","5.98","3.74","0.08","2.16","11","1","199343","15615181","20150207"
"2","2","2","3","690","1","129.49","4.95","2.4","0.30000000000000004","2.25","11","1","198955","15806480","20150207"
"2","2","1","1","712","6","269.5","4.3","2.29","0.09","1.92","11","1","163237","16078448","20150207"
"2","1","1","1","681","1","120.0","2.02","1.16","0.16","0.7000000000000001","11","1","162196","15970307","20150207"
"2","1","1","1","553","1","40.0","0.7000000000000001","0.44","0.07","0.19","11","1","214639","15549850","20150207"
"2","2","2","2","578","2","94.0","3.4","1.5","0.2","1.7000000000000002","11","1","166695","15432146","20150207"
"2","2","2","2","71","234","21699.6","260.35","184.45","36.63","39.27","11","1","208007","15715757","20150207"
"2","2","1","1","1","3","243.0","4.86","2.31","0.07","2.48","11","1","51732","15968795","20150207"
"2","1","1","1","656","1","190.0","2.47","1.8399999999999999","0.25","0.38","11","1","102913","15716855","20150207"
"2","1","2","2","712","4","212.45","6.58","2.9699999999999998","0.34","3.27","11","1","119302","15981600","20150207"
"2","2","2","3","553","2","395.5","9.69","7.41","0.75","1.53","11","1","115573","15461665","20150207"
"2","1","2","2","272","6","433.44","8.72","7.5","0.65","0.5700000000000001","11","1","168613","15697719","20150207"
"2","1","1","1","681","1","15.0","0.25","0.15","0.04","0.06","11","1","22269","15730709","20150207"
"2","2","1","1","484","4","114.26","1.37","1.1400000000000001","0.05","0.18","11","1","209553","15389924","20150207"
"2","1","2","3","656","1","179.7","5.76","3.6","0.27","1.8900000000000001","11","1","94966","16052135","20150207"
"2","1","2","3","578","1","321.0","10.68","5.94","0.48","4.26","11","1","159219","15605517","20150207"
"2","2","2","2","537","6","943.7","29.16","15.12","1.4","12.64","11","1","115556","15336563","20150207"
"2","2","1","1","555","4","392.0","5.5","3.92","0.1","1.48","11","1","47121","15399721","20150207"
"2","2","1","1","708","3","439.97","7.92","3.74","0.1","4.08","11","1","171298","15768407","20150207"
"5","2","2","2","36211","1","6997.87","0.0","0.0","0.0","0.0","1","2","346910","16119537","20150207"
"2","2","2","2","656","17","618.1","20.2","4.64","1.51","14.05","11","1","86105","15748416","20150207"
"2","1","2","2","656","24","1324.78","34.96","19.85","2.07","13.04","11","1","166498","15746961","20150207"
"2","2","2","2","84","12","4032.0","66.55","66.45","5.38","-5.28","11","1","188337","15808549","20150207"
"2","1","2","3","712","2","503.94","14.56","9.7","0.68","4.18","11","1","190933","15900313","20150207"
"2","2","2","2","81","1","1600.0","28.32","30.4","1.97","-4.05","11","1","208845","15294617","20150207"
"2","2","2","3","548","2","293.81","7.94","5.46","0.54","1.94","11","1","57144","15499544","20150207"
"2","1","1","1","656","7","220.45","3.69","1.26","0.41000000000000003","2.02","11","1","66080","15566938","20150207"
"2","2","2","3","578","1","536.0","18.96","9.96","0.9","8.1","11","1","101681","15658887","20150207"
"2","1","2","3","552","1","88.17","2.31","1.4100000000000001","0.18","0.72","11","1","173839","15552231","20150207"
"2","2","2","2","656","1","124.0","3.68","2.36","0.19","1.13","11","1","191221","15858483","20150207"
"2","2","2","2","99","7","2373.03","48.17","44.07","3.16","0.9400000000000001","11","1","63696","15314111","20150207"
"2","2","1","1","714","4","178.0","3.39","1.69","0.06","1.6400000000000001","11","1","38567","15913514","20150207"
"2","2","2","3","81","3","614.7","13.26","11.52","1.1400000000000001","0.6000000000000001","11","1","191470","15292945","20150207"
"2","1","2","3","83","2","508.7","11.1","8.4","0.74","1.96","11","1","29677","15435127","20150207"
"2","2","2","2","83","1","29.9","0.7000000000000001","0.39","0.08","0.23","11","1","22750","15829925","20150207"
"2","1","2","2","708","12","338.88","8.97","3.45","0.65","4.87","11","1","201376","15767668","20150207"
"2","2","2","2","81","6","861.45","16.36","11.2","1.31","3.85","11","1","97709","15446966","20150207"
"2","1","2","2","548","1","179.36","5.02","3.5700000000000003","0.24","1.21","11","1","198984","15576478","20150207"
"2","2","2","2","708","12","322.0","7.07","2.42","0.93","3.7199999999999998","11","1","99062","15483858","20150207"
"2","1","1","1","578","4","1217.0","18.27","5.48","1.55","11.24","11","1","162883","15280287","20150207"
"2","2","2","3","553","2","2452.5","58.38","45.6","3.48","9.3","11","1","18042","15435888","20150207"
